id,target
Id_at5xi24bv8,25411000.0
Id_ppneu2n9wg,27567600.0
Id_wnf3mkgkcj,98939000.0
Id_bnw6be0oem,25344000.0
Id_yozyh04wfq,78963000.0
Id_km9hek61wp,42055000.0
Id_x8ouoyudrm,71147000.0
Id_2u4c0ieaul,15526800.0
Id_1trof4j7f4,95277000.0
Id_jptl8h6092,33455100.0
Id_imfxvyenbo,28150000.0
Id_rb8q3e4es7,24755200.0
Id_8x4uw2gqtv,29935000.0
Id_ss0b879fbl,54006000.0
Id_h9todxyngt,91648000.0
Id_axor2roq7a,35503000.0
Id_ogkam01mys,59615000.0
Id_2kpxnawo75,41327000.0
Id_5mv26pc497,9382100.0
Id_3p5dm1hbyo,8071700.0
Id_kxkr0lvfd7,63587000.0
Id_6mdlt5caob,31990000.0
Id_1lsye88qn8,12986900.0
Id_cfikjpm3n9,30955000.0
Id_mti66w084g,18742100.0
Id_287ptr0rqc,13917700.0
Id_9wk9gx530l,27929600.0
Id_ysmflel5kz,68940000.0
Id_ruirbtnvkv,40745000.0
Id_4nz34mpj0u,31223000.0
Id_zjlm044lfk,26585000.0
Id_z9ciqa3och,68769000.0
Id_obe1ph1npj,17870500.0
Id_q8qh7sokkz,28140900.0
Id_n3o8cqnjv1,25751000.0
Id_35y7pcuwk0,100918000.0
Id_u3091pizwt,6051500.0
Id_278znzf108,36506000.0
Id_wu4mleiuk4,21137000.0
Id_p5vw0r2un2,58601000.0
Id_rtcqhagiio,32135000.0
Id_10g03k5ycs,66303000.0
Id_okgchzq99c,37530000.0
Id_e54gazudfn,25735600.0
Id_m5xl90zrh4,33197000.0
Id_m7zbwe9xcj,85780000.0
Id_fpdh76k6a8,31859000.0
Id_33s1g76nq3,24064100.0
Id_84cqgv0jia,37501500.0
Id_x8irulwn1r,74018000.0
Id_4t6czy6yny,81182000.0
Id_ynvirq1akj,39632000.0
Id_2e7yyp3tcc,31913000.0
Id_qm9d5ilqpk,33441000.0
Id_706qi5szo2,53256000.0
Id_so35indw4n,44875000.0
Id_hvf2nvwv36,33010000.0
Id_knk8g4n62v,39231000.0
Id_2amvjl7b0q,1609880.0
Id_263tosadr1,9929700.0
Id_acc0d451xw,10771210.0
Id_v00nbw5fcv,22727200.0
Id_0mqb6wtbee,42462000.0
Id_4psd62us5x,125323000.0
Id_yq7gclqufe,8399700.0
Id_cfb3rz7tw5,28299000.0
Id_qzmavfz3xf,41160000.0
Id_tddamumnfk,7696300.0
Id_t4cwe8d0mj,38259000.0
Id_x8k2qr7lmc,14775000.0
Id_idgtyl13iu,28884600.0
Id_3hfzkt09h3,37849000.0
Id_f0seemkulp,44816000.0
Id_py4lqw30ij,9250300.0
Id_4r5ud4iorm,14783600.0
Id_6o17sozsc5,84790000.0
Id_ubp0ziuntn,15839100.0
Id_guku8o5t9s,42100000.0
Id_glnyeb66f5,39207000.0
Id_odsznjvgww,110637000.0
Id_f2n1l8j2zj,19062000.0
Id_rinmu3dmpg,81638000.0
Id_o5s7m8mj3g,26238000.0
Id_eziw6awag8,29213000.0
Id_5dbxc5sjhr,31308000.0
Id_et79rtz57e,27129000.0
Id_la4b1g3g93,62905000.0
Id_lmjxuvtjoa,45202000.0
Id_gkm887hxpx,47449000.0
Id_3syoxez2uz,33194000.0
Id_e0co6s2csf,24278400.0
Id_hsmhf0tp6l,71330000.0
Id_onxtxy6ymo,40625000.0
Id_wbdvmf585b,19990500.0
Id_3sgvpu9hpd,40987000.0
Id_c0raqw22qr,41063000.0
Id_7mahsi175q,96306000.0
Id_rnz1erq5hd,38387000.0
Id_i93rrmmm7t,14237600.0
Id_56jodl2aq5,24672000.0
Id_n3fbkbjfse,10453600.0
Id_wx7epb648x,46590000.0
Id_jbjrtfj4fm,33828000.0
Id_6oa3e2k1xe,25673400.0
Id_554r4j2cgp,18018600.0
Id_6nc5imffhs,27619000.0
Id_6nnqiyiug3,19634600.0
Id_6fml7pu5j6,127023000.0
Id_p6qx6l4mgx,14805800.0
Id_0kmlq5xn2w,39820000.0
Id_9qpwwsb0zd,157698000.0
Id_bc5lcs93dc,35384000.0
Id_pd2f9wic20,35309000.0
Id_vgd0vfmt0z,44841000.0
Id_v6trdewfnm,3030010.0
Id_1jbxxekv6h,29064000.0
Id_c4b26jo2jq,72255000.0
Id_e5tnu6kyb0,12323400.0
Id_wixsi6w59q,41804000.0
Id_gobjq4b4v2,25459000.0
Id_1j1grrfpy6,19470000.0
Id_55g2ba2rvp,83113000.0
Id_1s19czy54j,60794000.0
Id_goyzhhzvtq,20258500.0
Id_1q8a6b9ckx,52700000.0
Id_tc5uqt08lk,42332000.0
Id_2a6mzx6om6,54188000.0
Id_jxdvg705i0,7948900.0
Id_8c07uezu5u,35182000.0
Id_lae4ob3fny,29319000.0
Id_gq1wqjenj6,31913000.0
Id_ob6hzal2g3,123003000.0
Id_fhukpmzuij,86583000.0
Id_14mrzm29v4,41258000.0
Id_iif8w8dpy8,97249000.0
Id_emvcqrean2,38508000.0
Id_jpepwdl0r7,97100000.0
Id_o25zebgfit,40505000.0
Id_1fi0q3nynm,37455000.0
Id_z9quxxwki3,28755500.0
Id_86xk51r1hw,52963000.0
Id_nd5852lpz2,2613780.0
Id_7mwt9eegtb,46366000.0
Id_g04co3h397,24902700.0
Id_0jvep64cis,41206000.0
Id_6ta9j76nli,32185000.0
Id_4nlq4ox0pd,9635400.0
Id_hd11ugtx65,52755000.0
Id_6a9jlx0htx,28946000.0
Id_kddt9jhjmz,42127000.0
Id_pasrrzi2l5,35319000.0
Id_tfku1spqrp,30868500.0
Id_ytddaw795w,49122000.0
Id_qu13fbh5zb,56245000.0
Id_6r3h9jrhl9,30387000.0
Id_4cfmm4pzds,41711000.0
Id_2veh2p5pwf,37474000.0
Id_mrd3xxvhth,93818000.0
Id_hu35zer8do,50560000.0
Id_facj822bkz,39287000.0
Id_swy280owgu,23922000.0
Id_jbic0n92dl,61660000.0
Id_vk60erpl7k,13852200.0
Id_w689jp76kn,56009000.0
Id_bwz37xjm97,95074000.0
Id_bwf5gko68u,39910000.0
Id_dqe0s9wcox,29010000.0
Id_zymaospr9s,44953000.0
Id_l3w1qsk513,55588000.0
Id_5rmnsw9hsv,28119500.0
Id_5mg2ofoczv,59596000.0
Id_gujl55d30q,18723000.0
Id_f7fok0t8c9,9193600.0
Id_m2diox5ri9,89914000.0
Id_6y60mctiwa,30868000.0
Id_o4ssfs94uc,7316400.0
Id_6ujejo5kq8,50025000.0
Id_4z5e0rc87x,63572000.0
Id_ipi4eoth65,15910700.0
Id_jpyw3bgknr,134575000.0
Id_bul09ekcet,148359000.0
Id_f97yb720vg,27373000.0
Id_tcuu1wj6wj,15667000.0
Id_otf08tpjvq,39123000.0
Id_jhjah5j1ug,21121500.0
Id_o30rh5kdba,34827000.0
Id_0np3vnfs9h,67632000.0
Id_evxbot3viw,10996100.0
Id_6bu3oa0ker,76357000.0
Id_vn3jxhgxzx,41058000.0
Id_ndmm30kais,40250000.0
Id_hc9tm5wyn2,10393100.0
Id_sk0grgefse,27163500.0
Id_z7qxtrr755,31340000.0
Id_0m6kqved1j,37353000.0
Id_z5trbmei79,53256000.0
Id_s19jyrvune,45572000.0
Id_p3tb5ngs2a,40552000.0
Id_ahv5qq7294,80193000.0
Id_huoagpxdef,49947000.0
Id_kmtcdw38f8,39725000.0
Id_u5nmh0qcs5,41364000.0
Id_5z7vnknb3s,58407000.0
Id_3f7t75o53i,46608000.0
Id_3eeh1f9uze,51450000.0
Id_mvr9ri5wr4,25343400.0
Id_9qbz9fct1x,63024000.0
Id_oesgtqankc,35944500.0
Id_b2x3z9wuto,54011000.0
Id_n3jid0d4aj,28097000.0
Id_1pz0d3y364,76623000.0
Id_a0y1ugzpxr,40130000.0
Id_gjttdokmmv,49574000.0
Id_a0frm47jit,26492000.0
Id_rcirxb56jb,16345200.0
Id_1x30qmf0tt,33970000.0
Id_9al4dytrnd,71755000.0
Id_y61mtzob0q,28781900.0
Id_sli4krqjw6,41154000.0
Id_59wnlfbnwl,24306800.0
Id_c7uc6qq12e,19103000.0
Id_xe0si2wpsh,28243000.0
Id_ml7r4bgdzq,32890000.0
Id_qrtpwqa8ta,13421300.0
Id_nusve2s3ji,20054300.0
Id_ii4gddl1cz,16238800.0
Id_flcgn9y4fu,45118000.0
Id_66j5cb13dy,91330000.0
Id_oe136w9hnd,56082000.0
Id_9fh68a1cj9,11076800.0
Id_izcwkbmc9d,35258000.0
Id_6y66w3f77z,2315990.0
Id_paocsm3vko,11170300.0
Id_ouhidzy9ti,17704500.0
Id_j7oivznvlp,49942000.0
Id_9z909puv7i,36672000.0
Id_96og31tfco,25018200.0
Id_uyxokymlql,39533000.0
Id_3zvhxocm08,59420000.0
Id_sueabmo8ck,27167000.0
Id_ea0wmyfxrf,41906000.0
Id_r48brcye79,38731000.0
Id_0tkkllb9cb,156406000.0
Id_k2c5qcow7b,49868000.0
Id_uy15sl38az,62525000.0
Id_ztok34cqxl,26775400.0
Id_zamxv6ypk9,22351700.0
Id_lmyh12qd2m,16816000.0
Id_2h93k9bsv9,28475900.0
Id_viww6a4g91,44087000.0
Id_hhtthcpeb6,42329000.0
Id_tdj5qy1txx,101157000.0
Id_f54n04avt3,32109000.0
Id_foacm5jp99,59941000.0
Id_2altlyyksz,44626000.0
Id_25zpcxwulw,32433000.0
Id_rlo77xljbd,63832000.0
Id_qjz08ygbuo,32667000.0
Id_jmo0j294a8,72533000.0
Id_2zvisjh1th,8195800.0
Id_e20tnuwyq6,41296000.0
Id_m9g6vb4wrl,38760000.0
Id_kki37go3hn,41584000.0
Id_sf2tj3bd89,37047000.0
Id_hq9anjx5md,34013000.0
Id_cz0dkyp8xh,83729000.0
Id_7zdi4jr314,81085000.0
Id_uwvstcdubc,27040000.0
Id_qb1au3pm2e,27827000.0
Id_96nys0u3u4,66227000.0
Id_5qgvnipme3,6763500.0
Id_7elqoaza10,17177000.0
Id_0ka0661rv7,53343000.0
Id_wuxi41dylg,30430000.0
Id_kk06rmtshk,40219000.0
Id_bjj8u0zda5,21986000.0
Id_f20snq5nty,53396000.0
Id_9bkmuznud7,7567900.0
Id_z1embyflrk,39448000.0
Id_25swd9c51l,25447240.0
Id_rtk0apq6ku,20683000.0
Id_bo0ic9x6bn,28575600.0
Id_cqyaxfhjpu,15344000.0
Id_61epmipybo,11166300.0
Id_brx00g9su8,17547600.0
Id_or3jrxlewo,31453000.0
Id_knmfi56zj7,29376000.0
Id_pjqnboqcue,38184000.0
Id_pj6qx779ef,59920000.0
Id_aqh66fybd8,54386000.0
Id_mni6p3ndph,11338500.0
Id_2z1hh29692,41131000.0
Id_hcoc5xbslt,38837000.0
Id_bs87qnfpns,35108000.0
Id_2r3e6pt4x0,137905000.0
Id_gf76pxan2t,64327000.0
Id_s1v0i86ca4,9905560.0
Id_egbze2o1pe,44410000.0
Id_b8tb3m1qdu,19283000.0
Id_lr2ebqadq3,20154000.0
Id_ckcty8fgl6,97702000.0
Id_6fre6b1wy5,48245000.0
Id_xadlnzxr16,71113000.0
Id_y9gj6pt9gr,21516000.0
Id_6f4di23zw8,121648000.0
Id_79yidh0za7,20336100.0
Id_emd6fv3gl9,85161000.0
Id_ymzujpxryb,14156300.0
Id_sgrgkrrk33,93591000.0
Id_wc4ioozrst,96635000.0
Id_ywe62uhled,37564500.0
Id_ay36og32bu,25205400.0
Id_l8q0hqm0ab,5089500.0
Id_61c3x6vs61,45903000.0
Id_4e3bv6p01b,44719000.0
Id_klbis6b2d6,5389500.0
Id_hpbgjh5lob,10217500.0
Id_iuplxkaq4g,25211400.0
Id_dp0fmhor29,27611000.0
Id_v48j95r9a8,66413000.0
Id_2xf1tb50xz,64972000.0
Id_tqibs5qrbj,17537800.0
Id_v1hk2imjlz,86807000.0
Id_o9wju548gw,14492300.0
Id_cu31g9eil4,40227000.0
Id_3xb1spoeep,39300000.0
Id_l2z6cgsaw3,41545000.0
Id_w84b5yzeop,14927200.0
Id_33bxj0jenz,11075600.0
Id_2zwbfnmr8o,76225000.0
Id_hvt1y59620,79002000.0
Id_9ssfmgi8gd,57948500.0
Id_msjk2w1nce,39027000.0
Id_9eiyvxcbtn,35610000.0
Id_dkdy3np6k7,40572000.0
Id_zsbrzot1q1,40051900.0
Id_v38gdgiiau,16989900.0
Id_dcmo71cj6w,61918000.0
Id_75xjjekd2g,16242000.0
Id_k1bt8lhnxs,89883000.0
Id_5a0qgeokrv,13101600.0
Id_o5cnipb51d,44468000.0
Id_0che6r1prp,55580000.0
Id_opth4ky33f,36724000.0
Id_9zw7xofs3i,52251000.0
Id_kmo7vgp7u2,21968000.0
Id_54bvk7lgc5,51962000.0
Id_8eat17ojqs,29316000.0
Id_g3ec77lyh3,57220000.0
Id_gp1zdc6mh0,29299600.0
Id_h3x1bka0wz,50080000.0
Id_26xsnwm5wu,10563400.0
Id_o84ul28n8k,12521000.0
Id_2ojnwv693p,46675800.0
Id_84sl6e4evq,60997000.0
Id_lbv873pir8,4158800.0
Id_inc57llqwz,40942000.0
Id_aalvneodbb,24419400.0
Id_d6rmssidhy,38287000.0
Id_ljf8cf2z83,58208000.0
Id_dtesb489sk,43852000.0
Id_6a6zf144f1,93866000.0
Id_puglbecpfx,27985000.0
Id_cbw390k4ja,11010600.0
Id_owf3xd0l0y,44003000.0
Id_w2gzf6gvv6,158183000.0
Id_jxnam1asdj,27248000.0
Id_g4vvsrx71j,71173000.0
Id_bxk6p7cen1,2648590.0
Id_3tmfanyqbn,10604800.0
Id_ampwqqlicu,24627400.0
Id_1bn7mr8tdr,2047220.0
Id_a8h1s5bops,31126000.0
Id_exfu9nhh7a,10047700.0
Id_47n5oldrgn,2159510.0
Id_nfsetxlnxe,11006300.0
Id_n07mlc7sxh,57607000.0
Id_91t1xnb536,47189000.0
Id_jrt32lkbio,73523000.0
Id_tybupjj4l6,49097000.0
Id_h729o58usx,9014800.0
Id_vaxxmpps33,14682700.0
Id_o24kafw1bx,40243000.0
Id_okps4y52mk,14255000.0
Id_rnafwiu60y,48617500.0
Id_u20r2d6xck,46839000.0
Id_fj01hgq6fi,35935000.0
Id_rl2glm3e2p,53979000.0
Id_76i1taxxkf,12765000.0
Id_if0fecknag,20622100.0
Id_ejh9o5e0vo,41099000.0
Id_1hgczvlkow,41624000.0
Id_qkzu0tt6td,36478000.0
Id_vb4gu9wobm,52050000.0
Id_d0azasn442,22981100.0
Id_72wu94pnhu,53290000.0
Id_gc2k67wgmi,23480300.0
Id_juodaz1cvs,35823000.0
Id_c3my4jat56,132994000.0
Id_ixmmfdpjdr,30835000.0
Id_mwooofqcu3,3257630.0
Id_gdpqgwwufl,41936000.0
Id_73hem86t8n,24829300.0
Id_fl83divh7z,37201000.0
Id_kd40xp3ztr,30841700.0
Id_1t6sq4tvif,41667000.0
Id_6s2tiy10dm,37011000.0
Id_3kqq6thznm,92613000.0
Id_e2jwwpcf0p,71778000.0
Id_6wi5e7fmrr,18498200.0
Id_3og8t8x15k,41312000.0
Id_avyera2pxq,5617800.0
Id_70k3ybd7pa,68253000.0
Id_car0te7p0l,116922000.0
Id_kjhg36y0xj,40749000.0
Id_g97thrptku,66083000.0
Id_tezrvgptvh,67403000.0
Id_ft5xjilsgj,33282000.0
Id_plixhfbgug,21413000.0
Id_39l56fwt5a,65390000.0
Id_zcro7qcu00,25348400.0
Id_2qenlpifu0,33859000.0
Id_yreeigbmjo,25476400.0
Id_viwtn8tzit,109804000.0
Id_x25oiooi8y,76324000.0
Id_kmf6z9xsv7,28891000.0
Id_wq81rax3eq,25106100.0
Id_us1om20pqu,38863000.0
Id_q1ucf2dyzx,98284000.0
Id_zp6eum31ve,11427100.0
Id_0yz45z89ly,28205600.0
Id_gf5vjjrdig,37966000.0
Id_r5pkxrtw3t,35115000.0
Id_vlu1mg4nyz,40628000.0
Id_72qox5jb30,113900000.0
Id_l2vztimiqa,71942000.0
Id_br893uru4x,11338900.0
Id_2kore9z8ec,85934000.0
Id_vu1zf173qp,20786500.0
Id_g6s6abp6th,50193000.0
Id_1bdtpl4ys9,57534000.0
Id_i1p6imz7e0,32837000.0
Id_2assoso7ld,44247000.0
Id_6x58838b6q,25947000.0
Id_azrxd31g6d,11137900.0
Id_019qf6d1ah,77864000.0
Id_qxj6yg5p1t,10664100.0
Id_dbwumuvqe1,61782000.0
Id_pv383i9q95,19498800.0
Id_74lb6vk4vc,63359000.0
Id_p39rvgg7wu,36777000.0
Id_250eyqurfo,69379000.0
Id_00t690bqp3,40735000.0
Id_z6yphfujue,31892700.0
Id_qk7qjvsx78,42994000.0
Id_86w4x1jv5n,59742000.0
Id_2xeq21ts2h,29085000.0
Id_3u5s04iu62,42501000.0
Id_ljhnz2zvo0,31645000.0
Id_x0hi76j40p,136624000.0
Id_p7pjh62cda,36553000.0
Id_0knblt9yoe,83567000.0
Id_bvcsclwcvk,22945000.0
Id_6mlkz3sss2,37532000.0
Id_i72xk30r3o,21946000.0
Id_4h3jv45vd5,33685000.0
Id_s821u39d0m,15600600.0
Id_da3plwqwpm,9365100.0
Id_u59f6eu1a3,40559000.0
Id_dip70vzj3x,27100000.0
Id_9enrkftlh2,18036000.0
Id_7iv3wzwf9u,35321000.0
Id_vktbzzein3,35111000.0
Id_txzme4wtds,29103000.0
Id_14sym4jxzz,34999000.0
Id_yqvwhz1qgu,20525880.0
Id_pk20waeskh,17948600.0
Id_jdpy8g8ygz,30214000.0
Id_lzwewjt86h,71429000.0
Id_v3qojsbkyu,20282000.0
Id_hxl5sz9u3v,28732000.0
Id_zg5dko3baw,62176000.0
Id_4qx9i1h5z7,4417890.0
Id_kzwvd4ph9y,12421900.0
Id_3bo7rapbw0,30892000.0
Id_bvntx6vtxk,27613000.0
Id_g9xxzko8sb,42980000.0
Id_yu5bd09eas,19721400.0
Id_9bkso7jifd,49364000.0
Id_f25whfyty2,8563800.0
Id_b4ceatzb9y,61236000.0
Id_hlx1j1xo8w,43558000.0
Id_v613o4acyo,32306000.0
Id_l3qzs924et,13765390.0
Id_82qmkwbgwc,39566000.0
Id_k49z4b66vk,46119000.0
Id_8jq41tkfdv,23906300.0
Id_9da10jzews,53007000.0
Id_envgy5mnmd,142274000.0
Id_et4qv6js3s,66296000.0
Id_1abp7hhzpg,29542600.0
Id_6wxxjv414d,32803000.0
Id_6gmdq8pr0u,41675000.0
Id_hyd8neoy32,15363250.0
Id_v4d6enk445,73442000.0
Id_7aq1mhekyc,5644200.0
Id_3xts7i4fnp,23459000.0
Id_a5f0sro0zr,5091000.0
Id_ittuatmbv6,13404600.0
Id_nsltxihog7,4588800.0
Id_yc6nx4zkkw,91425000.0
Id_st0ei2xzki,40500000.0
Id_ft2byn5b8j,14332400.0
Id_4dwb7k33f7,62295000.0
Id_ef0ojk0r9w,61457000.0
Id_lastck6kft,69885000.0
Id_q3hznorxap,44039000.0
Id_i3a9d9sv33,30803000.0
Id_o3uj2as7rj,45560000.0
Id_gdd27vygj0,47947000.0
Id_98k4f2u0mh,77312000.0
Id_jtil1ljxpc,92137000.0
Id_uoam6ixjav,27051000.0
Id_m2n7qgr38c,31286000.0
Id_bzedyl76oe,84304000.0
Id_l8ezq3k7dj,24686000.0
Id_zzmqbkrqjn,48007000.0
Id_4fubwvuqsy,15730300.0
Id_vlyej5bl4s,46926900.0
Id_8gnqam4838,34202000.0
Id_9qtc0odoyz,47633000.0
Id_hszn9s4jcv,25325600.0
Id_3gisvaldgc,26510500.0
Id_kpaykyvxd4,44772000.0
Id_qxvihmhsgi,22467000.0
Id_snv05s3rua,39365000.0
Id_1ozqmyvn0t,30575000.0
Id_ghavknvhi9,37210000.0
Id_b2unk0f6ri,31976000.0
Id_rlysoxpb9i,42187000.0
Id_wi7jcd4mpp,52557000.0
Id_0e0t35gery,18466900.0
Id_5x4amuiy7o,34741000.0
Id_8gdvwdptqz,40837500.0
Id_vhv5mte9tg,16885000.0
Id_kwirkr8ok6,37895000.0
Id_ft4zz16hsh,35109000.0
Id_3106wgbs5z,61521000.0
Id_6uhv81gvw5,49776000.0
Id_1rgf8wikrh,38406000.0
Id_4a2r2cuwvl,48895000.0
Id_mj38wlc7bg,35644000.0
Id_eek0kisn4x,41512000.0
Id_zd1a3dsg20,89886000.0
Id_5mu7j1txz7,44035000.0
Id_xwful0kake,27111000.0
Id_kvoy9jdepe,40097000.0
Id_8164jlxoqs,25192000.0
Id_9hivbru1so,50669000.0
Id_s37i26s8gm,20434000.0
Id_t7t1apsudv,56680000.0
Id_juyunenmne,49290500.0
Id_ig7xzf9l9x,12051200.0
Id_2gnqfjlq1l,15927500.0
Id_dagil867n3,83470000.0
Id_n2hsplj2kg,56173000.0
Id_1tqadiktbd,61129000.0
Id_56xmtyujkd,21334600.0
Id_gbm239erp9,21506500.0
Id_aae9unk1r4,29063900.0
Id_8kz68vdhny,39863000.0
Id_rj1xlokzge,15286300.0
Id_30kku90mm5,39550000.0
Id_t945ltrcob,24727000.0
Id_6naagk14ck,39259000.0
Id_8m3vjh3c0o,17162000.0
Id_ohbn9enhh5,37805000.0
Id_1p5alqajsf,24896000.0
Id_44dyflfn00,39570000.0
Id_mnspr6q32r,31845890.0
Id_x0vnsltgbd,58668000.0
Id_7m8mvirlwa,24944100.0
Id_8xb192d11i,40656000.0
Id_ai4t3avu3w,29022000.0
Id_b2savg8i7k,27462000.0
Id_ifibsmh56h,35581000.0
Id_jv8c9v7l26,17266000.0
Id_0g3xnmbqor,23538300.0
Id_3ef12uwqb4,32028500.0
Id_zn90j0wn2f,42418000.0
Id_vcpc4fxms2,20151600.0
Id_7oxqazagmm,21720890.0
Id_uorqrfu655,16694600.0
Id_60sq05a229,30564000.0
Id_wb2g1ytuj5,28540000.0
Id_74zw6w0tgs,36109000.0
Id_dq3a9greca,50257000.0
Id_5rwlyimws4,82164000.0
Id_gl66bjy9f8,38810000.0
Id_ncei1mftp2,45260000.0
Id_9yoiug2v6o,33693000.0
Id_63ggnioawt,39020000.0
Id_i2ey5j4itu,26660000.0
Id_so7anl6f8f,16381400.0
Id_9o3fok64aa,43807000.0
Id_xa3ded1f68,61111000.0
Id_guv0n1u8r0,13518500.0
Id_txxyw5216f,36129000.0
Id_4h4u6qrar0,19952300.0
Id_yw1qjphfen,52663000.0
Id_jsi4pnapyi,28988000.0
Id_yhymfya742,44173000.0
Id_cc0niu3wlk,20813000.0
Id_ltx92sljrt,46106900.0
Id_p0enynbuu4,12812600.0
Id_pa26shaaur,13002000.0
Id_v2djusg5k9,21375500.0
Id_dfb1wup3x5,27637000.0
Id_ic861o4nph,58042000.0
Id_vdm8ap97l1,29941500.0
Id_14dzfhfnyg,17206600.0
Id_5n6lnxtcl6,24764400.0
Id_g0nyqavigx,33015000.0
Id_kbw25mipkg,25835000.0
Id_h00p5hq0b5,35407000.0
Id_5l4s3xz21e,64440000.0
Id_5v6zi95k6g,26643400.0
Id_xvf39zk7zn,41878000.0
Id_62ggeihlc6,25397400.0
Id_mxmn2f8wxf,23724200.0
Id_qz66wsk8us,23761000.0
Id_bsv79ke0n2,39690000.0
Id_uk66xc5u80,45895000.0
Id_7l4eibqaiz,29713000.0
Id_kkcol8mrpg,34016100.0
Id_f29bw4igv6,24897890.0
Id_ldq08nnozt,19752500.0
Id_qmiaskwl0v,14064200.0
Id_zxgpoil019,40712000.0
Id_g7jvu3of5x,8733610.0
Id_pojbrnwa17,43445000.0
Id_nvua4q2bp8,40507000.0
Id_z4gkhue635,16314000.0
Id_l2419dhvaz,85855000.0
Id_a2ja8dm9l9,25191000.0
Id_nbsci5whnp,41068000.0
Id_8yr990cm2p,19722000.0
Id_9mxv3wehf6,29124700.0
Id_0przjz5inf,71666000.0
Id_1lut9q19xh,4210680.0
Id_hseun0jf3v,48076000.0
Id_4e5migpc98,43862000.0
Id_zqrje2wdfc,27866500.0
Id_1jdkm5pcg9,39563000.0
Id_krpdj44zpk,42123000.0
Id_9uqia69mxu,57480000.0
Id_g17lvaqd6j,58383000.0
Id_h1karh9kmp,54249000.0
Id_9kfr28kpge,41295100.0
Id_itxvsu2ph7,27748600.0
Id_zbklxuuqun,23258200.0
Id_ljjlyk83q4,138094000.0
Id_e3rw41okld,34304500.0
Id_gmlkohlmrq,9547900.0
Id_gquqpzxs66,22165100.0
Id_i48quesuad,69165000.0
Id_f0w2c2nl5z,59984000.0
Id_dgxhagk0uc,40860000.0
Id_0a1ohc2u8z,20410000.0
Id_nel4np3cp7,29266600.0
Id_ry0byotmgc,48802000.0
Id_n9yfetu7ou,19115000.0
Id_thqob8yip4,69792000.0
Id_yi5mibtgcm,41919000.0
Id_28vbupev8e,25674400.0
Id_nudtrrm5vj,44258000.0
Id_h78x3ucm7f,48223000.0
Id_zvrkwuefzz,17790900.0
Id_4m5h6d78ib,79548000.0
Id_aercvjzh6p,32722200.0
Id_kkeq6hekvy,51078000.0
Id_0apiiy2fla,29237000.0
Id_sps2flhsbp,31835000.0
Id_93ol9hn8jh,17464800.0
Id_qoju4oibo4,76339000.0
Id_cg1wpd213m,10367900.0
Id_nutof48hks,19138000.0
Id_n8pcge8c9v,105126000.0
Id_sls25qyqpz,17525800.0
Id_yltpryd0s2,28396000.0
Id_qxh1zsffgp,63402000.0
Id_8y1p905ysj,80082000.0
Id_9jicdz4lel,65252000.0
Id_8gi24g3k2w,19859200.0
Id_hpzff8554k,41267000.0
Id_p9gcek26cm,11796500.0
Id_gn3tsihyn9,11536590.0
Id_b82pnyuzba,15887780.0
Id_8eq47sbnnv,28941000.0
Id_tb560oprhv,62879000.0
Id_w4rd1kitx1,5437420.0
Id_dpimcz61oc,27794000.0
Id_huuzt8jfyy,38447800.0
Id_a3wv7e4jp2,17851000.0
Id_a7mwfxb0qg,49216000.0
Id_u7ridx4r35,55143000.0
Id_xm83xxxylt,70038000.0
Id_94t5gpa79u,14746000.0
Id_yewhzkfyal,45530800.0
Id_6pmsvvpe9h,5269300.0
Id_9m1gqosmkz,45127000.0
Id_y2xtjalptj,71778000.0
Id_sg94zhqto5,10299300.0
Id_8o2iwtmpbf,24094400.0
Id_j41w6yvna0,28433000.0
Id_7mjan4qgz6,33640700.0
Id_617ij220k0,24223600.0
Id_8twy9e3tzn,3734400.0
Id_o2jj6402n3,11867300.0
Id_54u287edbi,44808000.0
Id_n1fnfgy4qz,24158000.0
Id_soed0j279d,64916000.0
Id_22bis0peea,28153500.0
Id_6sjhn3cs6u,46138000.0
Id_g5l5j8t587,13265400.0
Id_wufvzgyyco,20917900.0
Id_4rs8qyg40d,16594000.0
Id_4iign9ra2u,17080000.0
Id_m4zjtxnp18,41480000.0
Id_f249ih3jtx,71840000.0
Id_7gtbc82s57,26640000.0
Id_gu65n1hla0,74398000.0
Id_et3y13nq4g,86923000.0
Id_alfk52j5la,17998200.0
Id_7m5wzpthy4,55860000.0
Id_kh99k53z2s,77054000.0
Id_dyrozrl81c,81518000.0
Id_lubzd7k0p5,38696000.0
Id_40zccoq6dp,39258000.0
Id_xl7sx2oy9i,16792600.0
Id_3vlldnoaxk,90148000.0
Id_ieef5cukql,24754000.0
Id_d1n1mvdmlr,2288070.0
Id_mhem9igh7y,43885000.0
Id_4h721fysmn,87386000.0
Id_4ojifi5rvk,49504000.0
Id_ykzz67yh97,18457240.0
Id_7ka6q4kjht,8436200.0
Id_hglellnt3j,84745000.0
Id_ucmmbiak69,40790000.0
Id_owjz5mqbjf,32619000.0
Id_k915yp54aa,34974000.0
Id_2oi5943j8u,32382000.0
Id_0cg237ctiw,48919900.0
Id_gon6yw3j19,91843000.0
Id_xoa2ptdhr8,30804000.0
Id_9xsjnmlusz,8688510.0
Id_zvf46pvxwx,38932000.0
Id_fu2ko4kht1,47784000.0
Id_lyxlcirrt6,17407000.0
Id_sg7ppaetn5,32506000.0
Id_ybokoze5xi,23826500.0
